OBJECTID,ID_DGC_03,id_dgc,ubigeo_cia_registro,id_comisaria_registro,comisaria_registro,ubic_comisaria_registro,fecha_hora_registro_hecho,ubigeo_cia_hecho,comisaria_hecho,tipo_via_hecho,cuadra_hecho,direccion_hecho,fecha_hora_hecho,turno_hecho,año_hecho,mes_hecho,dia_hecho,ubigeo_hecho_delito,lat_hecho,long_hecho,id_dpto_hecho,departamento_hecho,id_prov_hecho,provincia_hecho,id_dist_hecho,distrito_hecho,solo_denuncia,cod_uni_hecho,cod_cpnp_hecho,id_materia_hecho,materia_hecho,id_tipo_hecho,tipo_hecho,id_subtipo_hecho,subtipo_hecho,id_modalidad_hecho,modalidad_hecho,cod_macroregpol_hecho,macroregpol_hecho,cod_regpol_hecho,regionpol_hecho,cod_divpol_divopus_hecho,divpol_divopus_hecho,fecha_actualizacion,fuente,estado,GlobalID,Display Expression,x,y
2599,313333071050107,31333307,150101,1435,YERBATEROS,AV. JUAN PABLO RISSO 310 SAN LUIS,"January 2, 2025",150134,CPNP YERBATEROS,Otros,,"AV. MÉXICO & AV. SAN LUIS, LA VICTORIA 15019, PERÚ","January 2, 2025",noche,2025,1,2,150115,-12.068052899999941,-77.00615079999994,15,LIMA METROPOLITANA,1501,LIMA,150115,LA VICTORIA,1,219932,2115,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,13,LIMA,13R2,LIMA,13R1J,DIVPOL CENTRO 2,"October 31, 2025",SIDPOL-DGIS,1,aa1bb8d7-2b54-4c95-a117-4c652a503c28,313333071050107,-77.00615079999994,-12.068052899999941
3019,313338651050101,31333865,150101,1457,BARRANCO,PROLONGACION SAN MARTIN 250,"January 3, 2025",150104,CPNP BARRANCO,Otros,,"AV. EL SOL ESTE 102, LIMA 15063, PERÚ","January 1, 2025",mañana,2025,1,1,150104,-12.139480799999944,-77.02202399999999,15,LIMA METROPOLITANA,1501,LIMA,150104,BARRANCO,1,220151,2225,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1N,DIVPOL SUR 2,"October 31, 2025",SIDPOL-DGIS,1,0ce5760a-b976-438b-9636-f6d8c6441306,313338651050101,-77.02202399999999,-12.139480799999944
3411,313364141050101,31336414,150131,1448,SAN ISIDRO,CALLE ANTEQUERA N° 116,"January 3, 2025",150131,CPNP SAN ISIDRO,Otros,,"AV. P.º DE LA REPÚBLICA 3432, MIRAFLORES 15048, PERÚ","January 2, 2025",noche,2025,1,2,150131,-12.096858299999951,-77.02540259999995,15,LIMA METROPOLITANA,1501,LIMA,150131,SAN ISIDRO,1,220066,2217,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,ff5c5b94-d187-49a5-8eca-0840e9e472ab,313364141050101,-77.02540259999995,-12.096858299999951
3416,313363861050101,31336386,150141,1450,SURQUILLO,JR. ALFREDO GALEON CUADRA 3RA,"January 3, 2025",150141,CPNP SURQUILLO,Otros,,"AV. ANGAMOS ESTE & AV. REPÚBLICA DE PANAMÁ, SURQUILLO 15047, PERÚ","January 3, 2025",mañana,2025,1,3,150141,-12.112915099999952,-77.01840349999998,15,LIMA METROPOLITANA,1501,LIMA,150141,SURQUILLO,1,220072,2190,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,768b0768-574d-48ea-98d2-80ee6e536523,313363861050101,-77.01840349999998,-12.112915099999952
3477,313369821050101,31336982,150103,1440,SALAMANCA,CALLE AYMARAS 265 - ATE,"January 3, 2025",150134,CPNP SAN LUIS,Otros,,"AV. CANADÁ & AV. CIRCUNVALACIÓN, SAN LUIS 15021, PERÚ","January 3, 2025",mañana,2025,1,3,150103,-12.077659299999937,-76.98917379999995,15,LIMA METROPOLITANA,1501,LIMA,150134,SAN LUIS,1,219929,2114,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1J,DIVPOL CENTRO 2,"October 31, 2025",SIDPOL-DGIS,1,7fa646da-6f6e-49ee-98d1-cc3e6b856de3,313369821050101,-76.98917379999995,-12.077659299999937
3560,313378811050104,31337881,150141,1450,SURQUILLO,JR. ALFREDO GALEON CUADRA 3RA,"January 3, 2025",150141,CPNP SURQUILLO,Otros,,"HORTENCIA, SURQUILLO 15038, PERÚ","January 2, 2025",noche,2025,1,2,150141,-12.12329399999993,-77.00341979999996,15,LIMA METROPOLITANA,1501,LIMA,150141,SURQUILLO,1,220072,2190,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050104,HURTO AGRAVADO DURANTE LA NOCHE,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,efb36d56-8889-4197-b7cd-b6b7891b4503,313378811050104,-77.00341979999996,-12.12329399999993
3717,313388441050107,31338844,150103,1438,SANTA CLARA,AV. LA ESTRELLA KM.10 CARR. CENTRAL,"January 3, 2025",150103,CPNP SANTA CLARA,Otros,,"SANTA CLARA, ATE 15487, PERÚ","January 2, 2025",tarde,2025,1,2,150103,-12.019954199999972,-76.88650849999993,15,LIMA METROPOLITANA,1501,LIMA,150103,ATE,1,220017,2130,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,13,LIMA,13R2,LIMA,13R1M,DIVPOL ESTE 2,"October 31, 2025",SIDPOL-DGIS,1,bc30a70d-a8ee-469e-998c-d09d7da2ac53,313388441050107,-76.88650849999993,-12.019954199999972
3867,313398381050119,31339838,150132,1430,CANTO REY,AV.BAUZATE Y MEZA C/06 - LA VICTORIA,"January 3, 2025",150132,CPNP CANTO REY,Otros,,"AV. CANTO REY 498, SAN JUAN DE LURIGANCHO 15431, PERÚ","January 3, 2025",tarde,2025,1,3,150132,-11.976982799999973,-76.99839509999998,15,LIMA METROPOLITANA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,1,219967,2090,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,13,LIMA,13R2,LIMA,13R1K,DIVPOL ESTE 1,"October 31, 2025",SIDPOL-DGIS,1,2526541b-7eee-40f8-bcac-d72bfc16d6cc,313398381050119,-76.99839509999998,-11.976982799999973
3892,313400851050119,31340085,150118,1446,HUACHIPA,AV MEIGGS - MIRAFLORES ALTO,"January 3, 2025",150118,CPNP HUACHIPA,Otros,,"AV. CAJAMARQUILLA 880, LIMA 15461, PERÚ","January 2, 2025",mañana,2025,1,2,150118,-11.969455599999947,-76.89095919999994,15,LIMA METROPOLITANA,1501,LIMA,150118,LURIGANCHO,1,219979,2170,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,13,LIMA,13R2,LIMA,13R1K,DIVPOL ESTE 1,"October 31, 2025",SIDPOL-DGIS,1,27464dbf-8938-430b-b384-066f7c6902e5,313400851050119,-76.89095919999994,-11.969455599999947
3952,313400931050122,31340093,150140,2329,SAGITARIO,Jr. Las Gaviotas Cdra 14,"January 3, 2025",150103,CPNP VITARTE,Otros,,ESTADIO LANGA AV HUSARES DE JUNIN,"January 3, 2025",mañana,2025,1,3,150103,-12.032498799999928,-76.92405949999994,15,LIMA METROPOLITANA,1501,LIMA,150103,ATE,1,220011,2125,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050122,HURTO DE CELULAR,13,LIMA,13R2,LIMA,13R1M,DIVPOL ESTE 2,"October 31, 2025",SIDPOL-DGIS,1,c600b8ca-8edd-47e4-b8bd-3510dc18e4e0,313400931050122,-76.92405949999994,-12.032498799999928
4077,313413641050101,31341364,150113,1403,JESÚS MARÍA,AV. ARNALDO MARQUEZ 1044,"January 3, 2025",150113,CPNP JESUS MARIA,Otros,,"JR. MARISCAL LUZURIAGA, JESÚS MARÍA, PERÚ","January 3, 2025",tarde,2025,1,3,150113,-12.075231199999962,-77.04950469999994,15,LIMA METROPOLITANA,1501,LIMA,150113,JESUS MARIA,1,219825,1955,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1H,DIVPOL OESTE,"October 31, 2025",SIDPOL-DGIS,1,ccaab5c1-bd6a-4d09-9c4a-82bb6d1fe518,313413641050101,-77.04950469999994,-12.075231199999962
4095,313414311050101,31341431,150131,1448,SAN ISIDRO,CALLE ANTEQUERA N° 116,"January 3, 2025",150131,CPNP SAN ISIDRO,Otros,,"AV. P.º DE LA REPÚBLICA 3440, SAN ISIDRO 15047, PERÚ","January 2, 2025",noche,2025,1,2,150131,-12.097386399999948,-77.02625109999997,15,LIMA METROPOLITANA,1501,LIMA,150131,SAN ISIDRO,1,220066,2217,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,1afdba0f-9953-4820-94d0-b2cb9e00c222,313414311050101,-77.02625109999997,-12.097386399999948
4097,313414821050101,31341482,150113,1403,JESÚS MARÍA,AV. ARNALDO MARQUEZ 1044,"January 3, 2025",150113,CPNP JESUS MARIA,Otros,,"JESÚS MARÍA, PERÚ","January 1, 2025",mañana,2025,1,1,150113,-12.082494699999927,-77.05060919999994,15,LIMA METROPOLITANA,1501,LIMA,150113,JESUS MARIA,1,219825,1955,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1H,DIVPOL OESTE,"October 31, 2025",SIDPOL-DGIS,1,b084ac76-d5a3-4cf4-890e-7e16a6f14a1f,313414821050101,-77.05060919999994,-12.082494699999927
4118,313416101050119,31341610,120135,4649,SANTO DOMINGO DE ACOBAMBA,AV HUANCAYO S/N,"January 3, 2025",150117,CPNP LAURA CALLER IBERICO,Otros,,"LOS OLIVOS, PERÚ","January 3, 2025",tarde,2025,1,3,150101,-11.959419099999934,-77.07589229999996,15,LIMA METROPOLITANA,1501,LIMA,150117,LOS OLIVOS,1,219666,1805,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,13,LIMA,13R2,LIMA,13R1D,DIVPOL NORTE 1,"October 31, 2025",SIDPOL-DGIS,1,7288e052-9b72-42b4-9bbd-53a77d282c62,313416101050119,-77.07589229999996,-11.959419099999934
4186,313419061050101,31341906,150113,1403,JESÚS MARÍA,AV. ARNALDO MARQUEZ 1044,"January 3, 2025",150113,CPNP JESUS MARIA,Otros,,"DPTO 501, AV GRAL STA CRUZ 267, JESÚS MARÍA 15072, PERÚ","January 3, 2025",tarde,2025,1,3,150113,-12.071336999999971,-77.04813399999995,15,LIMA METROPOLITANA,1501,LIMA,150113,JESUS MARIA,1,219825,1955,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1H,DIVPOL OESTE,"October 31, 2025",SIDPOL-DGIS,1,e5866756-cfcc-4914-9409-727df9674d99,313419061050101,-77.04813399999995,-12.071336999999971
4188,313418281050107,31341828,150101,1434,SAN LUIS,CALLE  JOSE  ORENGO  N°903,"January 3, 2025",150134,CPNP SAN LUIS,Otros,,"AV. AVIACIÓN & ÓVALO NICOLÁS ARRIOLA, SAN LUIS 15034, PERÚ","January 3, 2025",tarde,2025,1,3,150101,-12.07755549999996,-77.01025839999994,15,LIMA METROPOLITANA,1501,LIMA,150115,LA VICTORIA,1,219929,2114,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050107,HURTO AGRAVADO,13,LIMA,13R2,LIMA,13R1J,DIVPOL CENTRO 2,"October 31, 2025",SIDPOL-DGIS,1,00259084-146c-40ee-a399-7be2be395825,313418281050107,-77.01025839999994,-12.07755549999996
4326,313425161050101,31342516,150131,1448,SAN ISIDRO,CALLE ANTEQUERA N° 116,"January 3, 2025",150131,CPNP SAN ISIDRO,Otros,,"AV. JAVIER PRADO ESTE 1028, SAN ISIDRO 15036, PERÚ","January 3, 2025",tarde,2025,1,3,150131,-12.090432699999951,-77.01834279999997,15,LIMA METROPOLITANA,1501,LIMA,150131,SAN ISIDRO,1,220066,2217,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,ed7ab3d8-9858-41d8-9f56-49f4e8f6c834,313425161050101,-77.01834279999997,-12.090432699999951
4465,313429481050101,31342948,150122,1455,MIRAFLORES,AV. GENERAL VIDAL N° 230,"January 3, 2025",150122,CPNP MIRAFLORES,Otros,,"MAL. DE LA RESERVA 610, MIRAFLORES 15074, PERÚ","January 3, 2025",tarde,2025,1,3,150122,-12.132296199999928,-77.03035889999995,15,LIMA METROPOLITANA,1501,LIMA,150122,MIRAFLORES,1,220090,2215,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,15e43e8f-22ba-4dc5-af7f-09434a9c1056,313429481050101,-77.03035889999995,-12.132296199999928
4817,313439221050101,31343922,150122,1455,MIRAFLORES,AV. GENERAL VIDAL N° 230,"January 3, 2025",150122,CPNP MIRAFLORES,Otros,,"AV. JOSÉ LARCO, MIRAFLORES 15074, PERÚ","January 3, 2025",noche,2025,1,3,150122,-12.12550699999997,-77.02941249999998,15,LIMA METROPOLITANA,1501,LIMA,150122,MIRAFLORES,1,220090,2215,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,f8ac70c1-da9e-4bf5-afdd-60b71741e070,313439221050101,-77.02941249999998,-12.12550699999997
4902,313441681050101,31344168,150122,1455,MIRAFLORES,AV. GENERAL VIDAL N° 230,"January 4, 2025",150122,CPNP MIRAFLORES,Otros,,"AV. JOSÉ LARCO 690, MIRAFLORES 15074, PERÚ","January 3, 2025",noche,2025,1,3,150122,-12.124309599999947,-77.02953189999994,15,LIMA METROPOLITANA,1501,LIMA,150122,MIRAFLORES,1,220090,2215,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1I,DIVPOL SUR 1,"October 31, 2025",SIDPOL-DGIS,1,56351335-bd20-449f-a786-0ddba7adef9e,313441681050101,-77.02953189999994,-12.124309599999947
5189,313448441050119,31344844,150137,1436,SANTA ANITA,CALLE CIRO ALEGRIA 555-COOP. UNIVERSAL-SANTA ANITA,"January 4, 2025",150137,CPNP SANTA ANITA,Otros,,"X333+52C, CTRA. CENTRAL, SANTA ANITA 15011, PERÚ","January 4, 2025",mañana,2025,1,4,150137,-12.047066499999971,-76.94747429999995,15,LIMA METROPOLITANA,1501,LIMA,150137,SANTA ANITA,1,220008,2120,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050119,HURTO DE VEHICULO,13,LIMA,13R2,LIMA,13R1M,DIVPOL ESTE 2,"October 31, 2025",SIDPOL-DGIS,1,d10f51bc-6f34-472f-888b-8a7fbe4e1306,313448441050119,-76.94747429999995,-12.047066499999971
5383,313460851050101,31346085,150132,1432,MARISCAL CACERES,MARISCAL CACERES,"January 4, 2025",150132,CPNP MARISCAL CACERES,Otros,,"VÍA SIN NOMBRE, SAN JUAN DE LURIGANCHO 15446, PERÚ","January 4, 2025",mañana,2025,1,4,150132,-11.94786879999998,-76.97403479999997,15,LIMA METROPOLITANA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,1,219973,2100,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1K,DIVPOL ESTE 1,"October 31, 2025",SIDPOL-DGIS,1,2a4fa485-3fc9-4efe-83ad-b4c3a90160ac,313460851050101,-76.97403479999997,-11.94786879999998
5452,313465861050101,31346586,150132,1432,MARISCAL CACERES,MARISCAL CACERES,"January 4, 2025",150132,CPNP MARISCAL CACERES,Otros,,"MERCADO, SAN JUAN DE LURIGANCHO 15446, PERÚ","January 4, 2025",mañana,2025,1,4,150132,-11.948929499999963,-76.98102049999994,15,LIMA METROPOLITANA,1501,LIMA,150132,SAN JUAN DE LURIGANCHO,1,219973,2100,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1K,DIVPOL ESTE 1,"October 31, 2025",SIDPOL-DGIS,1,d4754356-10a2-4cd7-9d2a-75b70f956e38,313465861050101,-76.98102049999994,-11.948929499999963
5714,313481401050101,31348140,150104,4388,COMTUR LIMA SUR,Calle. Gral. Vidal 230,"January 4, 2025",150101,CPNP ALFONSO UGARTE,Otros,,"AV. BOLIVIA 109, LIMA 15001, PERÚ","January 1, 2025",tarde,2025,1,1,150101,-12.056203699999969,-77.03710439999998,15,LIMA METROPOLITANA,1501,LIMA,150101,LIMA,1,219864,1995,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1G,DIVPOL CENTRO 1,"October 31, 2025",SIDPOL-DGIS,1,6207b12a-73ad-4e20-87af-f51a1bc37850,313481401050101,-77.03710439999998,-12.056203699999969
5789,313483651050122,31348365,150142,1466,VILLA EL SALVADOR,AV. CESAR VALLEJO CON AV. REVOLUCION S/N,"January 4, 2025",150142,CPNP VILLA EL SALVADOR,Otros,,"AV. REVOLUCION & AV. CÉSAR VALLEJO, VILLA EL SALVADOR 15834, PERÚ","January 4, 2025",mañana,2025,1,4,150142,-12.21347309999993,-76.93660159999996,15,LIMA METROPOLITANA,1501,LIMA,150142,VILLA EL SALVADOR,1,220145,2270,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050122,HURTO DE CELULAR,13,LIMA,13R2,LIMA,13R1N,DIVPOL SUR 2,"October 31, 2025",SIDPOL-DGIS,1,82fb806e-b942-4bb4-b0a9-b19c89f7089c,313483651050122,-76.93660159999996,-12.21347309999993
6157,313494641050101,31349464,150105,1402,BREÑA,JR. GENERAL VARELA NRO. 1978,"January 4, 2025",150105,CPNP BREÑA,Otros,,"JUAN PABLO FERNANDINI 754, BREÑA 15083, PERÚ","January 4, 2025",tarde,2025,1,4,150105,-12.06584259999994,-77.04848339999995,15,LIMA METROPOLITANA,1501,LIMA,150105,BREÑA,1,219819,1954,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1H,DIVPOL OESTE,"October 31, 2025",SIDPOL-DGIS,1,4d9ba3d6-ba99-40b5-87a9-a5d7370af5f7,313494641050101,-77.04848339999995,-12.06584259999994
6214,313496621050101,31349662,150101,1411,ALFONSO UGARTE,AV. ALFONSO UGARTE Nº 1325,"January 4, 2025",150101,CPNP ALFONSO UGARTE,Otros,,"AV. ESPAÑA & AV. GARCILASO DE LA VEGA, LIMA 15001, PERÚ","January 4, 2025",tarde,2025,1,4,150101,-12.05784269999998,-77.03799089999995,15,LIMA METROPOLITANA,1501,LIMA,150101,LIMA,1,219864,1995,1,FUERO COMUN,105,PATRIMONIO (DELITO),10501,HURTO,1050101,HURTO,13,LIMA,13R2,LIMA,13R1G,DIVPOL CENTRO 1,"October 31, 2025",SIDPOL-DGIS,1,5e85be49-c066-4d6c-81c7-9b18403f9b5f,313496621050101,-77.03799089999995,-12.05784269999998
